id,title,term
655729,ecosystems,vegetation model
647204,ecosystems,vegetation model
293825,ecosystems,vegetation model
845265,ecosystems,vegetation model
746347,ecosystems,water content
808850,ecosystems,water content
246666,ecosystems,water content
746347,ecosystems,carbon cycling
835398,ecosystems,carbon cycling
329360,ecosystems,carbon cycling
274895,ecosystems,carbon cycling
268412,ecosystems,carbon cycling
300083,ecosystems,carbon cycling
724750,ecosystems,carbon cycling
235623,ecosystems,carbon cycling
221121,ecosystems,carbon cycling
220880,ecosystems,carbon cycling
702217,ecosystems,carbon cycling
208841,ecosystems,carbon cycling
908880,ecosystems,carbon cycling
845265,ecosystems,carbon cycling
746340,proteins,protein aggregation
675074,proteins,protein aggregation
657749,proteins,protein aggregation
656842,proteins,protein aggregation
602646,proteins,protein aggregation
337965,proteins,protein aggregation
322034,proteins,protein aggregation
262560,proteins,protein aggregation
792508,proteins,protein aggregation
293476,proteins,protein aggregation
700990,proteins,protein aggregation
206918,proteins,protein aggregation
844326,proteins,protein aggregation
746340,proteins,protein quality
656822,proteins,protein quality
631292,proteins,protein quality
303096,proteins,protein quality
268630,proteins,protein quality
724349,proteins,protein quality
205425,proteins,protein quality
868154,proteins,protein quality
694978,proteins,protein quality
746340,proteins,protein homeostasis
303096,proteins,protein homeostasis
837547,proteins,protein homeostasis
746340,proteins,protein quality control
656822,proteins,protein quality control
631292,proteins,protein quality control
303096,proteins,protein quality control
268630,proteins,protein quality control
724349,proteins,protein quality control
205425,proteins,protein quality control
694978,proteins,protein quality control
746334,ecology,specie diversity
656300,ecology,specie diversity
272783,ecology,specie diversity
235381,ecology,specie diversity
233190,ecology,specie diversity
909381,ecology,specie diversity
746334,ecology,land use
661211,ecology,land use
614839,ecology,land use
260393,ecology,land use
301443,ecology,land use
252139,ecology,land use
221060,ecology,land use
706055,ecology,land use
746334,ecology,land use change
661211,ecology,land use change
614839,ecology,land use change
221060,ecology,land use change
746298,sustainable economy,disaster management
823759,sustainable economy,disaster management
789260,sustainable economy,disaster management
295122,sustainable economy,disaster management
746270,physiology,tumor cell
790552,physiology,tumor cell
746270,physiology,gut bacteria
746265,energy efficiency,energy efficiency policy
673107,energy efficiency,energy efficiency policy
212011,energy efficiency,energy efficiency policy
746235,fertility,population dynamic
219552,fertility,population dynamic
746235,fertility,population model
788195,fertility,population model
746235,mortality,population dynamic
219552,mortality,population dynamic
746235,mortality,population model
322989,mortality,population model
788195,mortality,population model
746223,particles,hadron collider
746223,particles,large hadron collider
746208,stroke,risk factor
836167,stroke,risk factor
667375,stroke,risk factor
633765,stroke,risk factor
633196,stroke,risk factor
601456,stroke,risk factor
305374,stroke,risk factor
302274,stroke,risk factor
241849,stroke,risk factor
682679,stroke,risk factor
281641,stroke,risk factor
279233,stroke,risk factor
276147,stroke,risk factor
689947,stroke,risk factor
746173,neurobiology,brain mechanism
677270,neurobiology,brain mechanism
654534,neurobiology,brain mechanism
300303,neurobiology,brain mechanism
843088,neurobiology,brain mechanism
746173,neurobiology,anxiety disorder
795994,neurobiology,anxiety disorder
746173,neurobiology,imaging technique
734718,neurobiology,imaging technique
339244,neurobiology,imaging technique
323711,neurobiology,imaging technique
264173,neurobiology,imaging technique
256284,neurobiology,imaging technique
232942,neurobiology,imaging technique
746173,optics,imaging technique
623982,optics,imaging technique
337797,optics,imaging technique
217997,optics,imaging technique
746168,gender equality,gender inequality
836194,gender equality,gender inequality
824585,gender equality,gender inequality
824546,gender equality,gender inequality
818992,gender equality,gender inequality
658875,gender equality,gender inequality
657223,gender equality,gender inequality
647314,gender equality,gender inequality
630006,gender equality,gender inequality
612413,gender equality,gender inequality
611034,gender equality,gender inequality
600408,gender equality,gender inequality
327173,gender equality,gender inequality
313626,gender equality,gender inequality
302299,gender equality,gender inequality
266633,gender equality,gender inequality
253022,gender equality,gender inequality
298401,gender equality,gender inequality
295576,gender equality,gender inequality
725128,gender equality,gender inequality
724351,gender equality,gender inequality
795552,gender equality,gender inequality
792969,gender equality,gender inequality
787829,gender equality,gender inequality
771736,gender equality,gender inequality
771676,gender equality,gender inequality
771290,gender equality,gender inequality
237907,gender equality,gender inequality
289051,gender equality,gender inequality
710549,gender equality,gender inequality
681696,gender equality,gender inequality
681546,gender equality,gender inequality
680958,gender equality,gender inequality
847577,gender equality,gender inequality
838864,gender equality,gender inequality
746168,gender equality,gender equality policy
741672,gender equality,gender equality policy
675378,gender equality,gender equality policy
266633,gender equality,gender equality policy
244301,gender equality,gender equality policy
746168,civil society,gender inequality
210316,civil society,gender inequality
746168,civil society,gender equality
321846,civil society,gender equality
746168,civil society,gender equality policy
746154,pathology,brain damage
614944,pathology,brain damage
337333,pathology,brain damage
278486,pathology,brain damage
746154,pathology,brain stimulation technique
746154,physiology,brain stimulation
322495,physiology,brain stimulation
746154,physiology,brain damage
746154,physiology,brain activity
337069,physiology,brain activity
253965,physiology,brain activity
724866,physiology,brain activity
746154,physiology,brain stimulation technique
746137,lipids,lipid antigen
746136,"agriculture, forestry, and fisheries",crop loss
746136,"agriculture, forestry, and fisheries",crop protection
318246,"agriculture, forestry, and fisheries",crop protection
269196,"agriculture, forestry, and fisheries",crop protection
788949,"agriculture, forestry, and fisheries",crop protection
775049,"agriculture, forestry, and fisheries",crop protection
772026,"agriculture, forestry, and fisheries",crop protection
230010,"agriculture, forestry, and fisheries",crop protection
705079,"agriculture, forestry, and fisheries",crop protection
746136,"agriculture, forestry, and fisheries",arabidopsis thaliana
327282,"agriculture, forestry, and fisheries",arabidopsis thaliana
253272,"agriculture, forestry, and fisheries",arabidopsis thaliana
221553,"agriculture, forestry, and fisheries",arabidopsis thaliana
844055,"agriculture, forestry, and fisheries",arabidopsis thaliana
746136,"agriculture, forestry, and fisheries",plant defence
746133,political science,gender equality
746119,black hole,galaxy population
306299,black hole,galaxy population
246797,black hole,galaxy population
240039,black hole,galaxy population
746119,photons,galaxy population
746068,liver cancer,liver cancer
737590,liver cancer,liver cancer
734941,liver cancer,liver cancer
823935,liver cancer,liver cancer
657125,liver cancer,liver cancer
656193,liver cancer,liver cancer
648084,liver cancer,liver cancer
639314,liver cancer,liver cancer
626544,liver cancer,liver cancer
618154,liver cancer,liver cancer
617727,liver cancer,liver cancer
610886,liver cancer,liver cancer
602893,liver cancer,liver cancer
327336,liver cancer,liver cancer
268906,liver cancer,liver cancer
260844,liver cancer,liver cancer
259744,liver cancer,liver cancer
295218,liver cancer,liver cancer
722068,liver cancer,liver cancer
797491,liver cancer,liver cancer
771083,liver cancer,liver cancer
237785,liver cancer,liver cancer
223894,liver cancer,liver cancer
286875,liver cancer,liver cancer
702585,liver cancer,liver cancer
208747,liver cancer,liver cancer
208237,liver cancer,liver cancer
202230,liver cancer,liver cancer
909785,liver cancer,liver cancer
746068,liver cancer,drug resistance
746068,liver cancer,tumor heterogeneity
746068,liver cancer,genome editing
746060,spectroscopy,quantum information
746060,spectroscopy,quantum limit
618783,spectroscopy,quantum limit
308130,spectroscopy,quantum limit
746060,data processing,quantum information
661338,data processing,quantum information
658258,data processing,quantum information
629229,data processing,quantum information
617337,data processing,quantum information
600927,data processing,quantum information
306537,data processing,quantum information
258060,data processing,quantum information
297861,data processing,quantum information
746060,data processing,quantum information processing
661338,data processing,quantum information processing
658258,data processing,quantum information processing
306537,data processing,quantum information processing
258060,data processing,quantum information processing
297861,data processing,quantum information processing
746058,history,cultural heritage
822336,history,cultural heritage
819090,history,cultural heritage
818795,history,cultural heritage
654119,history,cultural heritage
624428,history,cultural heritage
624310,history,cultural heritage
618909,history,cultural heritage
331460,history,cultural heritage
299998,history,cultural heritage
787546,history,cultural heritage
746058,ethnoarchaeology,cultural heritage
819167,ethnoarchaeology,cultural heritage
625537,ethnoarchaeology,cultural heritage
608013,ethnoarchaeology,cultural heritage
327817,ethnoarchaeology,cultural heritage
277606,ethnoarchaeology,cultural heritage
746058,literature - general,cultural heritage
822336,literature - general,cultural heritage
746045,electrolysis,chemical synthesis
785794,electrolysis,chemical synthesis
279549,electrolysis,chemical synthesis
746044,evolutionary biology,actin cytoskeleton
746044,evolutionary biology,cell cycle
746044,evolutionary biology,cell fate specification
746014,human rights,eu law
235353,human rights,eu law
290694,human rights,eu law
746014,human rights,public health
746014,human rights,human rights
678375,human rights,human rights
676804,human rights,human rights
665959,human rights,human rights
655710,human rights,human rights
654261,human rights,human rights
625032,human rights,human rights
333657,human rights,human rights
317767,human rights,human rights
269841,human rights,human rights
255533,human rights,human rights
295286,human rights,human rights
726032,human rights,human rights
240980,human rights,human rights
237314,human rights,human rights
235461,human rights,human rights
217564,human rights,human rights
692143,human rights,human rights
746014,human rights,sars
745945,geology,mineral deposit
745936,coating and films,polymer chemistry
745934,biophysics,mass spectrometry
819593,biophysics,mass spectrometry
653639,biophysics,mass spectrometry
333611,biophysics,mass spectrometry
745862,tidal energy,energy sector
608597,tidal energy,energy sector
815180,tidal energy,energy sector
745855,tidal energy,energy generation
605420,tidal energy,energy generation
284578,tidal energy,energy generation
745839,polylactic acid,wound dressing
745810,paper and wood,wood waste
727958,paper and wood,wood waste
818413,paper and wood,wood waste
246449,paper and wood,wood waste
854742,paper and wood,wood waste
836514,paper and wood,wood waste
836211,paper and wood,wood waste
745808,stem cells,rnai screen
615638,stem cells,rnai screen
333922,stem cells,rnai screen
237198,stem cells,rnai screen
281641,stem cells,rnai screen
278758,stem cells,rnai screen
745808,breast cancer,tumour progression
731957,breast cancer,tumour progression
629708,breast cancer,tumour progression
331813,breast cancer,tumour progression
329622,breast cancer,tumour progression
269081,breast cancer,tumour progression
795695,breast cancer,tumour progression
841428,breast cancer,tumour progression
698630,breast cancer,tumour progression
745766,polyurethane,textile production
745766,textiles,textile production
329910,textiles,textile production
323849,textiles,textile production
840892,textiles,textile production
697786,textiles,textile production
745755,critical care medicine,health monitoring
745749,synthetic fuels,sewage sludge
745744,globalization,livestock production
291815,globalization,livestock production
219235,globalization,livestock production
745744,globalization,food security
745744,globalization,land use change
263188,globalization,land use change
745744,public services,livestock production
745744,public services,climate change mitigation
730272,public services,climate change mitigation
313478,public services,climate change mitigation
745744,sustainable economy,livestock production
673771,sustainable economy,livestock production
658126,sustainable economy,livestock production
266018,sustainable economy,livestock production
745727,spectroscopy,uv light
637756,spectroscopy,uv light
745727,photons,uv light
248666,photons,uv light
745723,fisheries,rainbow trout
613611,fisheries,rainbow trout
235581,fisheries,rainbow trout
909581,fisheries,rainbow trout
745718,polylactic acid,packaging material
745586,polylactic acid,packaging material
606144,polylactic acid,packaging material
289196,polylactic acid,packaging material
280786,polylactic acid,packaging material
745706,intelligent transport system,traffic congestion
745695,nanotechnology,oxide nanoparticles
314212,nanotechnology,oxide nanoparticles
774401,nanotechnology,oxide nanoparticles
745673,transportation engineering,car sharing
745669,sedimentology,ice sheet
745669,glacial geology,ice sheet
745669,geomorphology,ice sheet
745646,pathology,dna damage
316354,pathology,dna damage
260383,pathology,dna damage
298555,pathology,dna damage
795930,pathology,dna damage
293770,pathology,dna damage
745646,pathology,gene expression
819540,pathology,gene expression
641389,pathology,gene expression
623216,pathology,gene expression
612280,pathology,gene expression
340172,pathology,gene expression
332297,pathology,gene expression
324509,pathology,gene expression
322156,pathology,gene expression
321926,pathology,gene expression
310890,pathology,gene expression
268721,pathology,gene expression
256545,pathology,gene expression
256518,pathology,gene expression
253415,pathology,gene expression
725790,pathology,gene expression
787181,pathology,gene expression
230992,pathology,gene expression
224918,pathology,gene expression
224861,pathology,gene expression
294740,pathology,gene expression
294278,pathology,gene expression
290123,pathology,gene expression
708500,pathology,gene expression
201379,pathology,gene expression
200611,pathology,gene expression
200605,pathology,gene expression
844948,pathology,gene expression
276950,pathology,gene expression
745646,pathology,tumor suppressor
333959,pathology,tumor suppressor
300388,pathology,tumor suppressor
787171,pathology,tumor suppressor
745646,pathology,gene product
708500,pathology,gene product
745646,pathology,cancer therapeutic
745646,pathology,tumor model
745646,pathology,gene expression pattern
321926,pathology,gene expression pattern
745626,alzheimer,tyrosine kinase
745626,alzheimer,kinase inhibitor
797049,alzheimer,kinase inhibitor
745623,biological economics,chemical industry
745617,galactic astronomy,data mining
745617,galaxy formation and evolution,data mining
745614,electric energy,power output
745614,electric energy,heat pipe
745608,optics,quantum light
820423,optics,quantum light
247462,optics,quantum light
220395,optics,quantum light
840958,optics,quantum light
745608,photons,quantum light
820423,photons,quantum light
331859,photons,quantum light
813242,photons,quantum light
840958,photons,quantum light
745601,renewable energy,pv panel
816590,renewable energy,pv panel
745601,renewable energy,electricity generation
743667,renewable energy,electricity generation
675318,renewable energy,electricity generation
651475,renewable energy,electricity generation
646286,renewable energy,electricity generation
609129,renewable energy,electricity generation
256868,renewable energy,electricity generation
252821,renewable energy,electricity generation
774021,renewable energy,electricity generation
773839,renewable energy,electricity generation
282775,renewable energy,electricity generation
745598,nanophotonics,quantum electrodynamics
745586,polyhydroxyalkanoates,packaging material
280604,polyhydroxyalkanoates,packaging material
745586,polyhydroxyalkanoates,food packaging material
745586,polylactic acid,food packaging material
289196,polylactic acid,food packaging material
745530,ecosystems,water body
227612,ecosystems,water body
745493,public administration,smart city
745493,sustainable economy,smart city
314632,sustainable economy,smart city
314277,sustainable economy,smart city
815899,sustainable economy,smart city
790471,sustainable economy,smart city
774024,sustainable economy,smart city
745341,power engineering,electricity network
745341,power engineering,power supply
663654,power engineering,power supply
745341,power engineering,electricity grid
745341,power engineering,energy consumption
745336,spectroscopy,excitation energy
742247,spectroscopy,excitation energy
660521,spectroscopy,excitation energy
609920,spectroscopy,excitation energy
247260,spectroscopy,excitation energy
745336,neutron star,excitation energy
745336,neutron star,quantum chemistry
745336,neutron star,density functional theory
745267,sustainable economy,greenhouse emission
814671,sustainable economy,greenhouse emission
233984,sustainable economy,greenhouse emission
697111,sustainable economy,greenhouse emission
745220,stem cells,tissue culture
656099,stem cells,tissue culture
254486,stem cells,tissue culture
223834,stem cells,tissue culture
278152,stem cells,tissue culture
745186,employment,gross domestic product
745142,transport,rail sector
314036,transport,rail sector
690658,transport,rail sector
745115,semiconductor,laser technology
675063,semiconductor,laser technology
672196,semiconductor,laser technology
641558,semiconductor,laser technology
315744,semiconductor,laser technology
251276,semiconductor,laser technology
745115,semiconductor,quantum fluid
258608,semiconductor,quantum fluid
745115,laser physics,diode laser
835907,laser physics,diode laser
339694,laser physics,diode laser
321787,laser physics,diode laser
315157,laser physics,diode laser
309460,laser physics,diode laser
252477,laser physics,diode laser
780240,laser physics,diode laser
220021,laser physics,diode laser
288304,laser physics,diode laser
213303,laser physics,diode laser
843801,laser physics,diode laser
745115,laser physics,quantum fluid
745079,transport,air traffic
309070,transport,air traffic
782211,transport,air traffic
777023,transport,air traffic
234052,transport,air traffic
225336,transport,air traffic
288274,transport,air traffic
745077,metals,injection moulding
815971,metals,injection moulding
214407,metals,injection moulding
745058,food and beverages,plastic waste
283707,food and beverages,plastic waste
745058,food and beverages,packaging industry
771052,food and beverages,packaging industry
745058,recycling,plastic waste
739775,recycling,plastic waste
735012,recycling,plastic waste
820770,recycling,plastic waste
673663,recycling,plastic waste
673465,recycling,plastic waste
633962,recycling,plastic waste
311777,recycling,plastic waste
304987,recycling,plastic waste
283707,recycling,plastic waste
745058,recycling,recycling process
606572,recycling,recycling process
338531,recycling,recycling process
323395,recycling,recycling process
320915,recycling,recycling process
315313,recycling,recycling process
314922,recycling,recycling process
314282,recycling,recycling process
720907,recycling,recycling process
720838,recycling,recycling process
814588,recycling,recycling process
787494,recycling,recycling process
226549,recycling,recycling process
283707,recycling,recycling process
218656,recycling,recycling process
745058,recycling,packaging industry
315313,recycling,packaging industry
311777,recycling,packaging industry
280387,recycling,packaging industry
745047,renewable energy,energy sources
656753,renewable energy,energy sources
649767,renewable energy,energy sources
245262,renewable energy,energy sources
278824,renewable energy,energy sources
696098,renewable energy,energy sources
745047,renewable energy,renewable energy
820497,renewable energy,renewable energy
656753,renewable energy,renewable energy
649767,renewable energy,renewable energy
649717,renewable energy,renewable energy
646436,renewable energy,renewable energy
609543,renewable energy,renewable energy
268164,renewable energy,renewable energy
262552,renewable energy,renewable energy
791878,renewable energy,renewable energy
245563,renewable energy,renewable energy
245262,renewable energy,renewable energy
295073,renewable energy,renewable energy
288145,renewable energy,renewable energy
278921,renewable energy,renewable energy
278824,renewable energy,renewable energy
696098,renewable energy,renewable energy
745047,energy efficiency,energy sources
649767,energy efficiency,energy sources
256755,energy efficiency,energy sources
696098,energy efficiency,energy sources
745047,energy efficiency,renewable energy
820497,energy efficiency,renewable energy
649767,energy efficiency,renewable energy
256755,energy efficiency,renewable energy
278921,energy efficiency,renewable energy
696098,energy efficiency,renewable energy
745016,public transport,mobility service
636427,public transport,mobility service
609023,public transport,mobility service
608991,public transport,mobility service
608885,public transport,mobility service
247711,public transport,mobility service
234239,public transport,mobility service
215754,public transport,mobility service
745002,sustainable transport,mobility system
608991,sustainable transport,mobility system
288298,sustainable transport,mobility system
745002,sustainable transport,traffic management
608991,sustainable transport,traffic management
287088,sustainable transport,traffic management
744940,combined heat and power,waste heat
649820,combined heat and power,waste heat
256790,combined heat and power,waste heat
744940,combined heat and power,district heating
649820,combined heat and power,district heating
325262,combined heat and power,district heating
260105,combined heat and power,district heating
723757,combined heat and power,district heating
744940,electric energy,storage technology
653941,electric energy,storage technology
605305,electric energy,storage technology
774866,electric energy,storage technology
744940,electric energy,wind energy
744940,electric energy,power generation
611281,electric energy,power generation
605305,electric energy,power generation
228581,electric energy,power generation
290042,electric energy,power generation
219110,electric energy,power generation
211329,electric energy,power generation
744940,electric energy,power plant
653941,electric energy,power plant
228581,electric energy,power plant
285209,electric energy,power plant
708984,electric energy,power plant
219110,electric energy,power plant
744940,electric energy,energy storage technology
653941,electric energy,energy storage technology
605305,electric energy,energy storage technology
744940,windpower,energy storage
820444,windpower,energy storage
718125,windpower,energy storage
744940,windpower,storage technology
744940,windpower,power generation
672729,windpower,power generation
624646,windpower,power generation
322430,windpower,power generation
318925,windpower,power generation
317269,windpower,power generation
273451,windpower,power generation
791019,windpower,power generation
239462,windpower,power generation
744940,windpower,energy storage technology
744916,productivity,farm management
744895,emergency medicine,survival rate
744854,pollution,wind turbine
729183,pollution,wind turbine
744835,sustainable transport,virtual reality
744817,fibre optics,fiber laser
740355,fibre optics,fiber laser
655367,fibre optics,fiber laser
702702,fibre optics,fiber laser
838143,fibre optics,fiber laser
691011,fibre optics,fiber laser
744817,laser physics,fiber laser
740355,laser physics,fiber laser
819871,laser physics,fiber laser
655367,laser physics,fiber laser
618086,laser physics,fiber laser
334463,laser physics,fiber laser
315744,laser physics,fiber laser
267854,laser physics,fiber laser
253289,laser physics,fiber laser
296500,laser physics,fiber laser
702702,laser physics,fiber laser
909289,laser physics,fiber laser
838143,laser physics,fiber laser
691011,laser physics,fiber laser
744753,renewable energy,energy monitoring
609211,renewable energy,energy monitoring
314326,renewable energy,energy monitoring
710603,renewable energy,energy monitoring
744753,energy efficiency,energy management
637261,energy efficiency,energy management
248605,energy efficiency,energy management
775013,energy efficiency,energy management
684038,energy efficiency,energy management
695985,energy efficiency,energy management
744753,energy efficiency,energy monitoring
609211,energy efficiency,energy monitoring
314326,energy efficiency,energy monitoring
223888,energy efficiency,energy monitoring
744726,polyurethane,coating technology
744719,phonetics,speech recognition
835355,phonetics,speech recognition
618143,phonetics,speech recognition
611346,phonetics,speech recognition
249520,phonetics,speech recognition
247948,phonetics,speech recognition
231267,phonetics,speech recognition
221125,phonetics,speech recognition
288121,phonetics,speech recognition
287755,phonetics,speech recognition
283435,phonetics,speech recognition
706668,phonetics,speech recognition
216709,phonetics,speech recognition
213845,phonetics,speech recognition
694537,phonetics,speech recognition
744712,surgery,blood flow
831117,surgery,blood flow
823184,surgery,blood flow
269045,surgery,blood flow
781861,surgery,blood flow
224390,surgery,blood flow
744659,neutron star,quantum chromodynamics
744659,neutron star,quark gluon
797684,neutron star,quark gluon
744659,neutron star,quark gluon plasma
797684,neutron star,quark gluon plasma
744623,internet of things,iot platform
827131,internet of things,iot platform
663008,internet of things,iot platform
317826,internet of things,iot platform
783944,internet of things,iot platform
781473,internet of things,iot platform
780089,internet of things,iot platform
779984,internet of things,iot platform
688369,internet of things,iot platform
688038,internet of things,iot platform
687973,internet of things,iot platform
687283,internet of things,iot platform
868375,internet of things,iot platform
744623,software,iot platform
663008,software,iot platform
783944,software,iot platform
868375,software,iot platform
744621,fisheries,carbon footprint
744621,fisheries,sea water
744574,commerce,shipping industry
729096,commerce,shipping industry
835931,commerce,shipping industry
671957,commerce,shipping industry
718395,commerce,shipping industry
791596,commerce,shipping industry
781707,commerce,shipping industry
286301,commerce,shipping industry
744518,energy and fuels,wind farm
744518,energy and fuels,wind industry
744518,energy and fuels,wind resource
744518,energy and fuels,oil price
733952,energy and fuels,oil price
744389,cancer,histone modification
639784,cancer,histone modification
334000,cancer,histone modification
328611,cancer,histone modification
328079,cancer,histone modification
268626,cancer,histone modification
249315,cancer,histone modification
235297,cancer,histone modification
224928,cancer,histone modification
840729,cancer,histone modification
744347,electric vehicles,energy storage
829145,electric vehicles,energy storage
673059,electric vehicles,energy storage
608897,electric vehicles,energy storage
314671,electric vehicles,energy storage
314126,electric vehicles,energy storage
266074,electric vehicles,energy storage
717791,electric vehicles,energy storage
814865,electric vehicles,energy storage
814389,electric vehicles,energy storage
771777,electric vehicles,energy storage
285224,electric vehicles,energy storage
683683,electric vehicles,energy storage
744320,pathology,drug discovery
739662,pathology,drug discovery
737599,pathology,drug discovery
737534,pathology,drug discovery
820431,pathology,drug discovery
676144,pathology,drug discovery
607616,pathology,drug discovery
336043,pathology,drug discovery
223388,pathology,drug discovery
713758,pathology,drug discovery
278346,pathology,drug discovery
744320,pathology,cancer research
317450,pathology,cancer research
229715,pathology,cancer research
744310,biological economics,dairy industry
744310,biological economics,milk production
211708,biological economics,milk production
744310,sustainable development,dairy industry
613968,sustainable development,dairy industry
266367,sustainable development,dairy industry
703376,sustainable development,dairy industry
744293,physiotherapy,stroke survivor
660905,physiotherapy,stroke survivor
659189,physiotherapy,stroke survivor
644721,physiotherapy,stroke survivor
334201,physiotherapy,stroke survivor
303891,physiotherapy,stroke survivor
299687,physiotherapy,stroke survivor
247935,physiotherapy,stroke survivor
778043,physiotherapy,stroke survivor
287351,physiotherapy,stroke survivor
744293,stroke,stroke survivor
660905,stroke,stroke survivor
659189,stroke,stroke survivor
644721,stroke,stroke survivor
334201,stroke,stroke survivor
303891,stroke,stroke survivor
299687,stroke,stroke survivor
247935,stroke,stroke survivor
778043,stroke,stroke survivor
287351,stroke,stroke survivor
689947,stroke,stroke survivor
744285,sustainable economy,quality control
731105,sustainable economy,quality control
836082,sustainable economy,quality control
827087,sustainable economy,quality control
822620,sustainable economy,quality control
653961,sustainable economy,quality control
633477,sustainable economy,quality control
266632,sustainable economy,quality control
262009,sustainable economy,quality control
723045,sustainable economy,quality control
815059,sustainable economy,quality control
243594,sustainable economy,quality control
223355,sustainable economy,quality control
212782,sustainable economy,quality control
204756,sustainable economy,quality control
836906,sustainable economy,quality control
690669,sustainable economy,quality control
744285,sustainable economy,pharmaceutical industry
744257,diabetes,disease susceptibility
250157,diabetes,disease susceptibility
682679,diabetes,disease susceptibility
281785,diabetes,disease susceptibility
281359,diabetes,disease susceptibility
744257,diabetes,microbiota composition
744239,aeronautical engineering,axis wind turbine
744197,renewable energy,electricity consumption
649733,renewable energy,electricity consumption
790958,renewable energy,electricity consumption
285408,renewable energy,electricity consumption
712179,renewable energy,electricity consumption
744159,solar energy,pv cell
621252,solar energy,pv cell
617516,solar energy,pv cell
269279,solar energy,pv cell
262374,solar energy,pv cell
298093,solar energy,pv cell
684019,solar energy,pv cell
855757,solar energy,pv cell
839402,solar energy,pv cell
744159,solar energy,photovoltaic cell
637261,solar energy,photovoltaic cell
607153,solar energy,photovoltaic cell
331745,solar energy,photovoltaic cell
329513,solar energy,photovoltaic cell
302236,solar energy,photovoltaic cell
298022,solar energy,photovoltaic cell
252179,solar energy,photovoltaic cell
248154,solar energy,photovoltaic cell
240299,solar energy,photovoltaic cell
228743,solar energy,photovoltaic cell
687253,solar energy,photovoltaic cell
214459,solar energy,photovoltaic cell
744159,electric energy,pv cell
744159,electric energy,energy efficiency
663262,electric energy,energy efficiency
600074,electric energy,energy efficiency
285209,electric energy,energy efficiency
277844,electric energy,energy efficiency
695780,electric energy,energy efficiency
744159,electric energy,photovoltaic cell
744159,nanotechnology,pv cell
744159,nanotechnology,photovoltaic cell
248154,nanotechnology,photovoltaic cell
744150,string theory,matter physic
659135,string theory,matter physic
339140,string theory,matter physic
307955,string theory,matter physic
268088,string theory,matter physic
298073,string theory,matter physic
279943,string theory,matter physic
276093,string theory,matter physic
744150,mathematical physics,matter physic
340210,mathematical physics,matter physic
744140,sustainable development,water management
730109,sustainable development,water management
821410,sustainable development,water management
660394,sustainable development,water management
262902,sustainable development,water management
723577,sustainable development,water management
245427,sustainable development,water management
226915,sustainable development,water management
706140,sustainable development,water management
701914,sustainable development,water management
217745,sustainable development,water management
744140,sustainable economy,water demand
736282,sustainable economy,water demand
642228,sustainable economy,water demand
619795,sustainable economy,water demand
619186,sustainable economy,water demand
327287,sustainable economy,water demand
265122,sustainable economy,water demand
814066,sustainable economy,water demand
783848,sustainable economy,water demand
689817,sustainable economy,water demand
744140,sustainable economy,water management
730426,sustainable economy,water management
821410,sustainable economy,water management
820881,sustainable economy,water management
619186,sustainable economy,water management
619120,sustainable economy,water management
612385,sustainable economy,water management
603608,sustainable economy,water management
329762,sustainable economy,water management
326268,sustainable economy,water management
266851,sustainable economy,water management
265570,sustainable economy,water management
263188,sustainable economy,water management
262902,sustainable economy,water management
723577,sustainable economy,water management
722028,sustainable economy,water management
718785,sustainable economy,water management
786566,sustainable economy,water management
245427,sustainable economy,water management
226915,sustainable economy,water management
706140,sustainable economy,water management
701914,sustainable economy,water management
690378,sustainable economy,water management
744110,public and environmental health,drug treatment
303507,public and environmental health,drug treatment
795924,public and environmental health,drug treatment
744110,public and environmental health,drug delivery
842652,public and environmental health,drug delivery
744110,leukemia,drug response
662461,leukemia,drug response
744110,leukemia,drug treatment
838673,leukemia,drug treatment
744110,leukemia,drug delivery
690876,leukemia,drug delivery
744110,leukemia,cancer therapy
823614,leukemia,cancer therapy
662461,leukemia,cancer therapy
841089,leukemia,cancer therapy
744098,ecosystems,water quality
739763,ecosystems,water quality
835852,ecosystems,water quality
642088,ecosystems,water quality
630917,ecosystems,water quality
614002,ecosystems,water quality
263287,ecosystems,water quality
251832,ecosystems,water quality
208841,ecosystems,water quality
744098,ecosystems,waste water
300869,ecosystems,waste water
744098,ecosystems,waste water treatment
300869,ecosystems,waste water treatment
744098,hydrology,water quality
743993,hydrology,water quality
729450,hydrology,water quality
727984,hydrology,water quality
727450,hydrology,water quality
661427,hydrology,water quality
660969,hydrology,water quality
630917,hydrology,water quality
303837,hydrology,water quality
718070,hydrology,water quality
795625,hydrology,water quality
783989,hydrology,water quality
770999,hydrology,water quality
220212,hydrology,water quality
212790,hydrology,water quality
275577,hydrology,water quality
744098,hydrology,waste water
661427,hydrology,waste water
718070,hydrology,waste water
744098,hydrology,waste water treatment
744064,machine learning,pattern recognition
740923,machine learning,pattern recognition
600847,machine learning,pattern recognition
303655,machine learning,pattern recognition
263472,machine learning,pattern recognition
299408,machine learning,pattern recognition
251677,machine learning,pattern recognition
240007,machine learning,pattern recognition
215820,machine learning,pattern recognition
744064,pattern recognition,machine learning
740923,pattern recognition,machine learning
614331,pattern recognition,machine learning
600847,pattern recognition,machine learning
303655,pattern recognition,machine learning
273039,pattern recognition,machine learning
263472,pattern recognition,machine learning
299408,pattern recognition,machine learning
251677,pattern recognition,machine learning
797323,pattern recognition,machine learning
240007,pattern recognition,machine learning
215820,pattern recognition,machine learning
